order_id,courier_partner,forward_shipping_cost,rto_shipping_cost,delivery_attempts
BB530333,SwiftLogix,63.0,0.0,1
BB530334,SwiftLogix,53.0,0.0,1
BB530335,SwiftLogix,88.0,0.0,1
BB530336,ZipEx,65.0,0.0,2
BB530337,SwiftLogix,55.0,0.0,1
BB530338,ZipEx,71.0,0.0,1
BB530339,ZipEx,106.0,0.0,1
BB530340,BharatShip,58.0,0.0,1
BB530341,SwiftLogix,61.0,0.0,1
BB530342,SwiftLogix,82.0,0.0,1
BB530343,SwiftLogix,59.0,0.0,1
BB530344,BharatShip,102.0,0.0,1
BB530345,ZipEx,64.0,0.0,2
BB530346,ZipEx,69.0,0.0,1
BB530347,ZipEx,110.0,0.0,1
BB530348,SwiftLogix,60.0,0.0,1
BB530349,SwiftLogix,115.0,0.0,1
BB530350,ZipEx,100.0,0.0,1
BB530351,SwiftLogix,72.0,0.0,1
BB530352,BharatShip,70.0,0.0,1
BB530353,SwiftLogix,0.0,0.0,0
BB530354,ZipEx,134.0,0.0,1
BB530355,SwiftLogix,55.0,0.0,1
BB530356,SwiftLogix,58.0,0.0,2
BB530357,SwiftLogix,84.0,0.0,2
BB530358,SwiftLogix,91.0,0.0,1
BB530359,BharatShip,73.0,0.0,1
BB530360,SwiftLogix,67.0,0.0,1
BB530361,ZipEx,95.0,147.0,2
BB530362,ZipEx,86.0,0.0,1
BB530363,SwiftLogix,57.0,0.0,1
BB530364,ZipEx,63.0,0.0,1
BB530365,SwiftLogix,66.0,0.0,1
BB530366,SwiftLogix,66.0,0.0,1
BB530367,BharatShip,62.0,0.0,1
BB530368,SwiftLogix,76.0,0.0,1
BB530369,ZipEx,58.0,0.0,2
BB530370,BharatShip,63.0,0.0,1
BB530371,ZipEx,98.0,0.0,1
BB530372,BharatShip,55.0,0.0,1
BB530373,SwiftLogix,69.0,0.0,1
BB530374,SwiftLogix,61.0,0.0,1
BB530375,SwiftLogix,57.0,0.0,1
BB530376,BharatShip,51.0,79.0,2
BB530377,BharatShip,125.0,0.0,1
BB530378,ZipEx,78.0,0.0,1
BB530379,BharatShip,121.0,0.0,1
BB530380,BharatShip,127.0,0.0,1
BB530381,BharatShip,80.0,0.0,1
BB530382,ZipEx,48.0,0.0,1
BB530383,BharatShip,81.0,0.0,1
BB530384,SwiftLogix,68.0,0.0,1
BB530385,ZipEx,108.0,0.0,1
BB530386,ZipEx,100.0,0.0,1
BB530387,BharatShip,107.0,166.0,3
BB530388,BharatShip,60.0,0.0,1
BB530389,ZipEx,71.0,0.0,1
BB530390,ZipEx,68.0,0.0,2
BB530391,SwiftLogix,74.0,0.0,1
BB530392,BharatShip,92.0,0.0,1
BB530393,BharatShip,95.0,0.0,1
BB530394,BharatShip,92.0,0.0,1
BB530395,BharatShip,83.0,0.0,1
BB530396,SwiftLogix,66.0,0.0,1
BB530397,ZipEx,0.0,0.0,0
BB530398,SwiftLogix,79.0,0.0,1
BB530399,SwiftLogix,77.0,0.0,1
BB530400,BharatShip,97.0,0.0,1
BB530401,ZipEx,60.0,0.0,2
BB530402,ZipEx,71.0,0.0,1
BB530403,BharatShip,88.0,0.0,1
BB530404,ZipEx,80.0,0.0,1
BB530405,SwiftLogix,102.0,158.0,2
BB530406,SwiftLogix,101.0,0.0,1
BB530407,BharatShip,113.0,0.0,1
BB530408,ZipEx,98.0,0.0,1
BB530409,ZipEx,61.0,0.0,1
BB530410,ZipEx,79.0,0.0,2
BB530411,SwiftLogix,71.0,0.0,1
BB530412,BharatShip,83.0,0.0,1
BB530413,BharatShip,125.0,0.0,1
BB530414,SwiftLogix,65.0,0.0,1
BB530415,SwiftLogix,62.0,0.0,1
BB530416,ZipEx,78.0,0.0,1
BB530417,BharatShip,79.0,0.0,2
BB530418,SwiftLogix,68.0,0.0,1
BB530419,SwiftLogix,69.0,0.0,1
BB530420,SwiftLogix,80.0,0.0,1
BB530421,ZipEx,59.0,0.0,1
BB530422,BharatShip,87.0,0.0,1
BB530423,SwiftLogix,58.0,0.0,1
BB530424,ZipEx,52.0,81.0,2
BB530425,ZipEx,89.0,0.0,1
BB530426,SwiftLogix,91.0,0.0,2
BB530427,SwiftLogix,47.0,0.0,2
BB530428,ZipEx,63.0,0.0,1
BB530429,BharatShip,124.0,192.0,2
BB530430,ZipEx,112.0,0.0,1
BB530431,ZipEx,94.0,0.0,1
BB530432,SwiftLogix,110.0,0.0,1
BB530433,ZipEx,47.0,0.0,1
BB530434,BharatShip,122.0,0.0,2
BB530435,SwiftLogix,71.0,0.0,1
BB530436,ZipEx,71.0,0.0,1
BB530437,SwiftLogix,88.0,0.0,2
BB530438,ZipEx,56.0,0.0,1
BB530439,ZipEx,85.0,0.0,1
BB530440,SwiftLogix,85.0,0.0,1
BB530441,BharatShip,99.0,0.0,1
BB530442,BharatShip,97.0,0.0,1
BB530443,BharatShip,61.0,0.0,1
BB530444,SwiftLogix,87.0,0.0,1
BB530445,ZipEx,69.0,0.0,1
BB530446,SwiftLogix,95.0,147.0,2
BB530447,BharatShip,94.0,0.0,1
BB530448,SwiftLogix,75.0,0.0,1
BB530449,SwiftLogix,100.0,0.0,1
BB530450,SwiftLogix,85.0,0.0,1
BB530451,SwiftLogix,61.0,95.0,2
BB530452,ZipEx,107.0,0.0,1
BB530453,ZipEx,125.0,0.0,2
BB530454,SwiftLogix,73.0,0.0,1
BB530455,ZipEx,94.0,0.0,1
BB530456,BharatShip,112.0,0.0,2
BB530457,SwiftLogix,55.0,0.0,2
BB530458,SwiftLogix,93.0,0.0,2
BB530459,ZipEx,85.0,0.0,1
BB530460,SwiftLogix,98.0,0.0,2
BB530461,SwiftLogix,68.0,0.0,1
BB530462,SwiftLogix,133.0,0.0,1
BB530463,BharatShip,82.0,0.0,1
BB530464,SwiftLogix,95.0,0.0,1
BB530465,ZipEx,0.0,0.0,0
BB530466,SwiftLogix,63.0,0.0,1
BB530467,ZipEx,78.0,0.0,1
BB530468,SwiftLogix,65.0,0.0,1
BB530469,BharatShip,59.0,0.0,1
BB530470,SwiftLogix,116.0,0.0,2
BB530471,BharatShip,96.0,0.0,1
BB530472,SwiftLogix,58.0,0.0,1
BB530473,ZipEx,70.0,0.0,1
BB530474,SwiftLogix,90.0,0.0,2
BB530475,SwiftLogix,66.0,0.0,1
BB530476,ZipEx,81.0,0.0,1
BB530477,SwiftLogix,79.0,0.0,1
BB530478,ZipEx,110.0,0.0,1
BB530479,ZipEx,59.0,91.0,3
BB530480,SwiftLogix,0.0,0.0,0
BB530481,SwiftLogix,90.0,0.0,1
BB530482,SwiftLogix,74.0,0.0,2
BB530483,SwiftLogix,60.0,0.0,1
BB530484,BharatShip,54.0,0.0,1
BB530485,ZipEx,89.0,0.0,2
BB530486,SwiftLogix,61.0,0.0,1
BB530487,SwiftLogix,0.0,0.0,0
BB530488,SwiftLogix,53.0,0.0,1
BB530489,BharatShip,60.0,0.0,1
BB530490,ZipEx,71.0,0.0,1
BB530491,BharatShip,164.0,0.0,2
BB530492,SwiftLogix,104.0,0.0,1
BB530493,BharatShip,67.0,0.0,1
BB530494,BharatShip,124.0,0.0,1
BB530495,SwiftLogix,77.0,0.0,2
BB530496,SwiftLogix,93.0,0.0,1
BB530497,SwiftLogix,65.0,0.0,1
BB530498,SwiftLogix,74.0,0.0,1
BB530499,SwiftLogix,65.0,0.0,1
BB530500,BharatShip,53.0,0.0,1
BB530501,SwiftLogix,60.0,0.0,1
BB530502,SwiftLogix,56.0,0.0,1
BB530503,SwiftLogix,86.0,0.0,1
BB530504,BharatShip,115.0,178.0,2
BB530505,ZipEx,80.0,124.0,2
BB530506,BharatShip,117.0,0.0,1
BB530507,SwiftLogix,59.0,0.0,1
BB530508,SwiftLogix,70.0,0.0,1
BB530509,ZipEx,60.0,0.0,1
BB530510,BharatShip,71.0,0.0,1
BB530511,ZipEx,68.0,0.0,1
BB530512,ZipEx,65.0,0.0,1
BB530513,ZipEx,71.0,0.0,2
BB530514,SwiftLogix,62.0,0.0,1
BB530515,BharatShip,80.0,0.0,1
BB530516,ZipEx,63.0,0.0,1
BB530517,ZipEx,65.0,0.0,1
BB530518,SwiftLogix,58.0,0.0,1
BB530519,BharatShip,71.0,0.0,1
BB530520,SwiftLogix,63.0,0.0,1
BB530521,SwiftLogix,60.0,0.0,1
BB530522,SwiftLogix,60.0,0.0,1
BB530523,ZipEx,57.0,0.0,1
BB530524,BharatShip,86.0,0.0,1
BB530525,SwiftLogix,71.0,0.0,1
BB530526,BharatShip,67.0,0.0,1
BB530527,SwiftLogix,75.0,0.0,1
BB530528,ZipEx,60.0,0.0,1
BB530529,SwiftLogix,60.0,0.0,2
BB530530,SwiftLogix,68.0,0.0,1
BB530531,ZipEx,88.0,0.0,1
BB530532,ZipEx,83.0,0.0,2
BB530533,SwiftLogix,69.0,0.0,1
BB530534,BharatShip,0.0,0.0,0
BB530535,SwiftLogix,74.0,0.0,1
BB530536,SwiftLogix,92.0,0.0,1
BB530537,BharatShip,88.0,0.0,1
BB530538,SwiftLogix,69.0,0.0,1
BB530539,ZipEx,82.0,0.0,1
BB530540,SwiftLogix,97.0,150.0,2
BB530541,SwiftLogix,61.0,0.0,1
BB530542,SwiftLogix,60.0,0.0,1
BB530543,BharatShip,76.0,0.0,1
BB530544,ZipEx,97.0,0.0,1
BB530545,ZipEx,68.0,0.0,2
BB530546,SwiftLogix,68.0,0.0,1
BB530547,BharatShip,78.0,0.0,1
BB530548,BharatShip,61.0,0.0,1
BB530549,ZipEx,93.0,0.0,1
BB530550,ZipEx,64.0,0.0,1
BB530551,BharatShip,0.0,0.0,0
BB530552,SwiftLogix,100.0,0.0,1
BB530553,SwiftLogix,122.0,0.0,1
BB530554,BharatShip,122.0,0.0,1
BB530555,SwiftLogix,66.0,0.0,1
BB530556,ZipEx,64.0,0.0,1
BB530557,ZipEx,92.0,0.0,2
BB530558,SwiftLogix,104.0,0.0,1
BB530559,BharatShip,78.0,0.0,2
BB530560,SwiftLogix,84.0,0.0,1
BB530561,ZipEx,95.0,0.0,1
BB530562,ZipEx,73.0,0.0,2
BB530563,SwiftLogix,62.0,0.0,1
BB530564,BharatShip,92.0,0.0,1
BB530565,ZipEx,73.0,0.0,1
BB530566,SwiftLogix,70.0,0.0,1
BB530567,SwiftLogix,71.0,0.0,1
BB530568,BharatShip,103.0,0.0,1
BB530569,ZipEx,61.0,0.0,1
BB530570,SwiftLogix,62.0,0.0,1
BB530571,ZipEx,68.0,0.0,1
BB530572,SwiftLogix,65.0,101.0,3
BB530573,ZipEx,58.0,0.0,1
BB530574,SwiftLogix,73.0,0.0,1
BB530575,ZipEx,66.0,0.0,1
BB530576,SwiftLogix,56.0,0.0,1
BB530577,ZipEx,71.0,0.0,1
BB530578,BharatShip,55.0,0.0,1
BB530579,SwiftLogix,55.0,0.0,1
BB530580,SwiftLogix,66.0,0.0,1
BB530581,SwiftLogix,54.0,0.0,1
BB530582,ZipEx,97.0,0.0,1
BB530583,BharatShip,91.0,0.0,1
BB530584,SwiftLogix,54.0,0.0,1
BB530585,BharatShip,90.0,0.0,1
BB530586,BharatShip,131.0,0.0,1
BB530587,ZipEx,76.0,118.0,2
BB530588,BharatShip,80.0,0.0,1
BB530589,BharatShip,111.0,0.0,1
BB530590,ZipEx,63.0,0.0,1
BB530591,SwiftLogix,75.0,0.0,1
BB530592,BharatShip,86.0,0.0,1
BB530593,ZipEx,86.0,0.0,2
BB530594,BharatShip,92.0,0.0,2
BB530595,ZipEx,57.0,0.0,1
BB530596,ZipEx,75.0,0.0,1
BB530597,SwiftLogix,115.0,0.0,1
BB530598,ZipEx,0.0,0.0,0
BB530599,SwiftLogix,88.0,0.0,1
BB530600,BharatShip,107.0,0.0,1
BB530601,BharatShip,58.0,0.0,2
BB530602,ZipEx,86.0,0.0,1
BB530603,BharatShip,73.0,0.0,1
BB530604,SwiftLogix,62.0,0.0,1
BB530605,SwiftLogix,73.0,0.0,1
BB530606,ZipEx,79.0,0.0,1
BB530607,ZipEx,83.0,0.0,1
BB530608,BharatShip,147.0,228.0,2
BB530609,SwiftLogix,70.0,0.0,2
BB530610,BharatShip,56.0,87.0,2
BB530611,SwiftLogix,70.0,0.0,1
BB530612,BharatShip,108.0,0.0,1
BB530613,ZipEx,78.0,0.0,1
BB530614,BharatShip,101.0,0.0,1
BB530615,SwiftLogix,63.0,0.0,1
BB530616,SwiftLogix,85.0,0.0,1
BB530617,SwiftLogix,100.0,0.0,1
BB530618,BharatShip,100.0,0.0,1
BB530619,BharatShip,74.0,0.0,1
BB530620,BharatShip,90.0,0.0,1
BB530621,SwiftLogix,78.0,0.0,1
BB530622,ZipEx,78.0,0.0,1
BB530623,ZipEx,85.0,132.0,3
BB530624,BharatShip,0.0,0.0,0
BB530625,SwiftLogix,72.0,0.0,1
BB530626,BharatShip,102.0,0.0,1
BB530627,SwiftLogix,92.0,0.0,1
BB530628,SwiftLogix,67.0,0.0,1
BB530629,ZipEx,67.0,0.0,1
BB530630,BharatShip,90.0,0.0,1
BB530631,SwiftLogix,87.0,135.0,3
BB530632,ZipEx,84.0,0.0,1
BB530633,SwiftLogix,46.0,0.0,1
BB530634,BharatShip,107.0,0.0,1
BB530635,BharatShip,77.0,0.0,1
BB530636,BharatShip,69.0,0.0,1
BB530637,ZipEx,64.0,0.0,1
BB530638,ZipEx,96.0,0.0,1
BB530639,ZipEx,84.0,0.0,1
BB530640,BharatShip,76.0,0.0,2
BB530641,SwiftLogix,62.0,0.0,1
BB530642,BharatShip,135.0,0.0,1
BB530643,BharatShip,108.0,0.0,1
BB530644,SwiftLogix,59.0,0.0,1
BB530645,ZipEx,71.0,110.0,2
BB530646,SwiftLogix,42.0,0.0,1
BB530647,BharatShip,86.0,0.0,1
BB530648,BharatShip,90.0,140.0,2
BB530649,ZipEx,48.0,0.0,1
BB530650,SwiftLogix,49.0,0.0,2
BB530651,SwiftLogix,54.0,0.0,2
BB530652,BharatShip,78.0,0.0,2
BB530653,SwiftLogix,68.0,0.0,1
BB530654,ZipEx,50.0,0.0,1
BB530655,BharatShip,116.0,0.0,1
BB530656,SwiftLogix,69.0,0.0,1
BB530657,SwiftLogix,53.0,0.0,1
BB530658,ZipEx,61.0,0.0,1
BB530659,SwiftLogix,76.0,0.0,1
BB530660,ZipEx,91.0,0.0,1
BB530661,SwiftLogix,69.0,0.0,1
BB530662,BharatShip,76.0,0.0,1
BB530663,SwiftLogix,79.0,0.0,2
BB530664,BharatShip,52.0,0.0,1
BB530665,SwiftLogix,60.0,0.0,1
BB530666,BharatShip,120.0,0.0,1
BB530667,BharatShip,115.0,0.0,1
BB530668,BharatShip,56.0,0.0,1
BB530669,BharatShip,106.0,0.0,2
BB530670,SwiftLogix,87.0,0.0,1
BB530671,BharatShip,72.0,0.0,1
BB530672,SwiftLogix,78.0,121.0,3
BB530673,BharatShip,94.0,0.0,1
BB530674,ZipEx,95.0,0.0,1
BB530675,BharatShip,77.0,0.0,1
BB530676,BharatShip,91.0,0.0,1
BB530677,SwiftLogix,89.0,0.0,2
BB530678,ZipEx,72.0,0.0,1
BB530679,BharatShip,100.0,0.0,2
BB530680,ZipEx,63.0,0.0,1
BB530681,SwiftLogix,57.0,0.0,1
BB530682,BharatShip,147.0,0.0,1
BB530683,SwiftLogix,86.0,0.0,1
BB530684,SwiftLogix,66.0,0.0,1
BB530685,ZipEx,57.0,0.0,1
BB530686,SwiftLogix,93.0,0.0,2
BB530687,SwiftLogix,71.0,0.0,1
BB530688,ZipEx,67.0,0.0,1
BB530689,BharatShip,134.0,0.0,1
BB530690,SwiftLogix,77.0,0.0,1
BB530691,SwiftLogix,56.0,0.0,1
BB530692,SwiftLogix,86.0,133.0,2
BB530693,SwiftLogix,48.0,0.0,1
BB530694,SwiftLogix,65.0,0.0,1
BB530695,BharatShip,64.0,0.0,1
BB530696,SwiftLogix,66.0,0.0,1
BB530697,ZipEx,96.0,0.0,1
BB530698,SwiftLogix,61.0,0.0,1
BB530699,BharatShip,72.0,0.0,1
BB530700,ZipEx,72.0,112.0,3
BB530701,BharatShip,110.0,170.0,2
BB530702,BharatShip,68.0,0.0,1
BB530703,SwiftLogix,59.0,0.0,1
BB530704,ZipEx,99.0,0.0,1
BB530705,ZipEx,68.0,0.0,1
BB530706,SwiftLogix,53.0,0.0,1
BB530707,SwiftLogix,66.0,0.0,1
BB530708,BharatShip,98.0,0.0,1
BB530709,ZipEx,63.0,0.0,2
BB530710,SwiftLogix,59.0,0.0,1
BB530711,BharatShip,70.0,0.0,1
BB530712,SwiftLogix,69.0,0.0,1
BB530713,SwiftLogix,71.0,0.0,1
BB530714,ZipEx,77.0,0.0,2
BB530715,ZipEx,65.0,0.0,1
BB530716,ZipEx,102.0,0.0,1
BB530717,ZipEx,44.0,0.0,1
BB530718,SwiftLogix,49.0,0.0,1
BB530719,SwiftLogix,59.0,0.0,1
BB530720,SwiftLogix,60.0,0.0,1
BB530721,ZipEx,75.0,0.0,1
BB530722,BharatShip,72.0,0.0,1
BB530723,SwiftLogix,71.0,0.0,1
BB530724,BharatShip,82.0,0.0,1
BB530725,BharatShip,106.0,0.0,1
BB530726,ZipEx,71.0,0.0,1
BB530727,SwiftLogix,74.0,0.0,1
BB530728,SwiftLogix,68.0,0.0,1
BB530729,SwiftLogix,68.0,0.0,1
BB530730,SwiftLogix,84.0,0.0,1
BB530731,BharatShip,139.0,0.0,1
BB530732,BharatShip,132.0,0.0,1
BB530733,SwiftLogix,60.0,0.0,1
BB530734,SwiftLogix,73.0,0.0,2
BB530735,SwiftLogix,69.0,0.0,1
BB530736,ZipEx,63.0,0.0,1
BB530737,SwiftLogix,78.0,0.0,1
BB530738,SwiftLogix,73.0,0.0,1
BB530739,SwiftLogix,83.0,0.0,1
BB530740,SwiftLogix,75.0,0.0,1
BB530741,SwiftLogix,60.0,0.0,1
BB530742,SwiftLogix,75.0,0.0,1
BB530743,SwiftLogix,59.0,0.0,1
BB530744,ZipEx,68.0,0.0,1
BB530745,SwiftLogix,61.0,0.0,1
BB530746,SwiftLogix,0.0,0.0,0
BB530747,SwiftLogix,61.0,0.0,1
BB530748,SwiftLogix,97.0,0.0,1
BB530749,SwiftLogix,58.0,0.0,1
BB530750,ZipEx,157.0,243.0,2
BB530751,BharatShip,83.0,0.0,1
BB530752,SwiftLogix,65.0,0.0,1
BB530753,SwiftLogix,63.0,0.0,1
BB530754,ZipEx,91.0,0.0,1
BB530755,ZipEx,67.0,0.0,2
BB530756,SwiftLogix,61.0,0.0,1
BB530757,SwiftLogix,114.0,0.0,1
BB530758,ZipEx,65.0,0.0,2
BB530759,BharatShip,61.0,0.0,1
BB530760,SwiftLogix,95.0,0.0,2
BB530761,ZipEx,57.0,0.0,1
BB530762,SwiftLogix,59.0,91.0,3
BB530763,SwiftLogix,57.0,0.0,1
BB530764,SwiftLogix,56.0,0.0,1
BB530765,SwiftLogix,85.0,0.0,1
BB530766,ZipEx,54.0,0.0,1
BB530767,ZipEx,46.0,0.0,1
BB530768,SwiftLogix,94.0,0.0,1
BB530769,ZipEx,70.0,0.0,1
BB530770,SwiftLogix,58.0,0.0,2
BB530771,ZipEx,64.0,0.0,1
BB530772,BharatShip,89.0,0.0,1
BB530773,SwiftLogix,71.0,110.0,2
BB530774,BharatShip,47.0,0.0,1
BB530775,SwiftLogix,75.0,116.0,2
BB530776,SwiftLogix,73.0,0.0,1
BB530777,SwiftLogix,91.0,0.0,2
BB530778,SwiftLogix,68.0,0.0,2
BB530779,BharatShip,68.0,0.0,1
BB530780,BharatShip,79.0,0.0,1
BB530781,ZipEx,70.0,0.0,1
BB530782,SwiftLogix,47.0,0.0,2
BB530783,ZipEx,56.0,0.0,1
BB530784,SwiftLogix,77.0,0.0,1
BB530785,BharatShip,63.0,0.0,2
BB530786,BharatShip,87.0,0.0,1
BB530787,ZipEx,57.0,0.0,1
BB530788,ZipEx,86.0,0.0,1
BB530789,BharatShip,93.0,0.0,1
BB530790,BharatShip,88.0,0.0,1
BB530791,SwiftLogix,128.0,0.0,1
BB530792,ZipEx,90.0,0.0,1
BB530793,SwiftLogix,64.0,0.0,2
BB530794,ZipEx,85.0,0.0,1
BB530795,ZipEx,95.0,0.0,2
BB530796,BharatShip,99.0,0.0,1
BB530797,ZipEx,0.0,0.0,0
BB530798,SwiftLogix,68.0,0.0,1
BB530799,ZipEx,61.0,0.0,1
BB530800,ZipEx,59.0,0.0,1
BB530801,ZipEx,62.0,0.0,2
BB530802,SwiftLogix,77.0,0.0,2
BB530803,SwiftLogix,58.0,0.0,1
BB530804,BharatShip,90.0,0.0,1
BB530805,ZipEx,44.0,0.0,2
BB530806,BharatShip,83.0,0.0,1
BB530807,SwiftLogix,53.0,0.0,1
BB530808,BharatShip,89.0,0.0,1
BB530809,ZipEx,66.0,0.0,1
BB530810,SwiftLogix,124.0,0.0,1
BB530811,BharatShip,65.0,0.0,1
BB530812,BharatShip,88.0,0.0,1
BB530813,SwiftLogix,77.0,0.0,1
BB530814,BharatShip,88.0,0.0,1
BB530815,ZipEx,77.0,0.0,2
BB530816,BharatShip,118.0,0.0,1
BB530817,BharatShip,83.0,0.0,1
BB530818,BharatShip,65.0,0.0,1
BB530819,ZipEx,0.0,0.0,0
BB530820,SwiftLogix,86.0,0.0,1
BB530821,ZipEx,50.0,0.0,1
BB530822,BharatShip,100.0,0.0,1
BB530823,SwiftLogix,66.0,0.0,2
BB530824,ZipEx,110.0,0.0,1
BB530825,ZipEx,77.0,0.0,2
BB530826,BharatShip,60.0,0.0,1
BB530827,BharatShip,113.0,0.0,2
BB530828,SwiftLogix,72.0,0.0,1
BB530829,SwiftLogix,63.0,0.0,1
BB530830,ZipEx,69.0,0.0,1
BB530831,BharatShip,0.0,0.0,0
BB530832,ZipEx,105.0,0.0,1
BB530833,ZipEx,68.0,0.0,2
BB530834,ZipEx,55.0,0.0,1
BB530835,SwiftLogix,64.0,99.0,2
BB530836,SwiftLogix,63.0,0.0,1
BB530837,BharatShip,80.0,0.0,1
BB530838,BharatShip,137.0,0.0,1
BB530839,ZipEx,75.0,0.0,1
BB530840,SwiftLogix,58.0,0.0,1
BB530841,ZipEx,69.0,0.0,1
BB530842,SwiftLogix,56.0,0.0,1
BB530843,SwiftLogix,98.0,0.0,1
BB530844,ZipEx,53.0,0.0,1
BB530845,BharatShip,125.0,194.0,3
BB530846,ZipEx,97.0,0.0,1
BB530847,ZipEx,70.0,0.0,1
BB530848,ZipEx,70.0,0.0,1
BB530849,BharatShip,64.0,0.0,2
BB530850,ZipEx,47.0,0.0,1
BB530851,SwiftLogix,65.0,0.0,1
BB530852,ZipEx,61.0,0.0,1
BB530853,SwiftLogix,61.0,0.0,1
BB530854,SwiftLogix,69.0,0.0,1
BB530855,SwiftLogix,89.0,0.0,1
BB530856,SwiftLogix,56.0,0.0,1
BB530857,ZipEx,75.0,0.0,1
BB530858,BharatShip,108.0,0.0,1
BB530859,SwiftLogix,72.0,0.0,2
BB530860,BharatShip,119.0,0.0,1
BB530861,BharatShip,77.0,0.0,1
BB530862,ZipEx,71.0,0.0,2
BB530863,SwiftLogix,94.0,0.0,1
BB530864,ZipEx,75.0,0.0,1
BB530865,BharatShip,90.0,0.0,1
BB530866,ZipEx,65.0,0.0,1
BB530867,BharatShip,80.0,0.0,1
BB530868,ZipEx,64.0,0.0,1
BB530869,ZipEx,59.0,0.0,1
BB530870,SwiftLogix,50.0,0.0,1
BB530871,ZipEx,67.0,0.0,2
BB530872,SwiftLogix,58.0,0.0,1
BB530873,SwiftLogix,63.0,98.0,2
BB530874,ZipEx,105.0,0.0,1
BB530875,SwiftLogix,51.0,0.0,1
BB530876,BharatShip,60.0,0.0,1
BB530877,SwiftLogix,91.0,0.0,1
BB530878,SwiftLogix,70.0,0.0,1
BB530879,SwiftLogix,94.0,0.0,1
BB530880,SwiftLogix,67.0,0.0,1
BB530881,BharatShip,122.0,0.0,1
BB530882,SwiftLogix,63.0,0.0,1
BB530883,SwiftLogix,91.0,0.0,1
BB530884,BharatShip,47.0,0.0,1
BB530885,SwiftLogix,61.0,0.0,1
BB530886,SwiftLogix,68.0,0.0,1
BB530887,SwiftLogix,57.0,0.0,2
BB530888,ZipEx,87.0,135.0,3
BB530889,SwiftLogix,68.0,0.0,2
BB530890,SwiftLogix,63.0,0.0,1
BB530891,ZipEx,71.0,0.0,1
BB530892,ZipEx,63.0,98.0,3
BB530893,BharatShip,106.0,164.0,2
BB530894,SwiftLogix,68.0,0.0,1
BB530895,SwiftLogix,70.0,0.0,1
BB530896,BharatShip,72.0,0.0,1
BB530897,SwiftLogix,65.0,0.0,1
BB530898,SwiftLogix,75.0,0.0,1
BB530899,BharatShip,119.0,0.0,1
BB530900,BharatShip,84.0,0.0,1
BB530901,BharatShip,94.0,0.0,1
BB530902,ZipEx,94.0,0.0,1
BB530903,ZipEx,59.0,0.0,1
BB530904,BharatShip,83.0,0.0,1
BB530905,BharatShip,92.0,0.0,1
BB530906,BharatShip,142.0,0.0,1
BB530907,BharatShip,112.0,0.0,1
BB530908,ZipEx,41.0,0.0,2
BB530909,SwiftLogix,101.0,0.0,2
BB530910,ZipEx,90.0,140.0,3
BB530911,ZipEx,52.0,0.0,1
BB530912,SwiftLogix,53.0,0.0,1
BB530913,BharatShip,86.0,0.0,1
BB530914,BharatShip,91.0,0.0,1
BB530915,ZipEx,69.0,0.0,1
BB530916,SwiftLogix,71.0,0.0,1
BB530917,ZipEx,72.0,0.0,1
BB530918,BharatShip,111.0,0.0,1
BB530919,BharatShip,72.0,0.0,2
BB530920,SwiftLogix,60.0,0.0,1
BB530921,SwiftLogix,88.0,0.0,1
BB530922,SwiftLogix,80.0,0.0,2
BB530923,BharatShip,94.0,0.0,1
BB530924,BharatShip,143.0,0.0,1
BB530925,BharatShip,55.0,0.0,1
BB530926,BharatShip,47.0,0.0,1
BB530927,BharatShip,106.0,0.0,1
BB530928,SwiftLogix,83.0,0.0,1
BB530929,BharatShip,75.0,0.0,2
BB530930,BharatShip,134.0,208.0,3
BB530931,BharatShip,104.0,0.0,1
BB530932,SwiftLogix,53.0,0.0,1
BB530933,SwiftLogix,84.0,0.0,1
BB530934,BharatShip,72.0,0.0,1
BB530935,BharatShip,117.0,0.0,1
BB530936,SwiftLogix,89.0,0.0,1
BB530937,ZipEx,77.0,0.0,2
BB530938,BharatShip,118.0,183.0,3
BB530939,BharatShip,64.0,0.0,1
BB530940,SwiftLogix,62.0,0.0,1
BB530941,ZipEx,115.0,0.0,1
BB530942,SwiftLogix,77.0,0.0,1
BB530943,SwiftLogix,68.0,0.0,1
BB530944,ZipEx,65.0,0.0,1
BB530945,BharatShip,121.0,188.0,3
BB530946,SwiftLogix,59.0,0.0,1
BB530947,ZipEx,93.0,0.0,1
BB530948,ZipEx,61.0,0.0,2
BB530949,SwiftLogix,63.0,0.0,1
BB530950,SwiftLogix,66.0,0.0,2
BB530951,ZipEx,75.0,0.0,1
BB530952,BharatShip,136.0,0.0,1
BB530953,ZipEx,70.0,0.0,1
BB530954,BharatShip,91.0,0.0,1
BB530955,ZipEx,0.0,0.0,0
BB530956,BharatShip,141.0,0.0,1
BB530957,ZipEx,76.0,118.0,3
BB530958,BharatShip,0.0,0.0,0
BB530959,SwiftLogix,63.0,0.0,1
BB530960,SwiftLogix,56.0,0.0,1
BB530961,ZipEx,65.0,0.0,1
BB530962,SwiftLogix,73.0,0.0,1
BB530963,BharatShip,114.0,0.0,1
BB530964,BharatShip,62.0,0.0,1
BB530965,BharatShip,109.0,0.0,1
BB530966,SwiftLogix,62.0,0.0,1
BB530967,BharatShip,75.0,0.0,1
BB530968,ZipEx,99.0,0.0,1
BB530969,SwiftLogix,71.0,0.0,1
BB530970,SwiftLogix,79.0,0.0,1
BB530971,SwiftLogix,55.0,0.0,1
