order_id,customer_id,order_date,pincode,category,payment_mode,gross_order_value,discount_amount,delivery_fee_charged,product_cost,order_status
BB532714,C104825,2025-12-10,110841.0,Haircare,COD,592.0,149.0,49.0,284.0,Delivered
BB539805,C112896,2026-03-21,110064.0,Haircare,COD,741.0,109.0,0.0,378.0,Delivered
BB505972,C109026,2025-09-08,110043.0,Home Cleaning,COD,449.0,10.0,49.0,325.0,Delivered
BB539483,C101500,2025-10-25,110113.0,Home Cleaning,Prepaid,731.0,80.0,0.0,485.0,Delivered
BB532987,C106217,2025-09-17,110358.0,Haircare,COD,768.0,61.0,0.0,410.0,Delivered
BB522874,C102226,2026-03-04,110799.0,Household Staples,COD,464.0,80.0,49.0,373.0,Delivered
BB523886,C114759,2025-07-19,110106.0,Household Staples,COD,513.0,108.0,49.0,428.0,Delivered
BB537304,C106982,2026-03-19,110260.0,Skincare,COD,792.0,130.0,0.0,384.0,Cancelled
BB504880,C105993,2025-10-27,110652.0,Household Staples,COD,445.0,71.0,49.0,363.0,Delivered
BB528160,C108274,2025-07-13,110771.0,Household Staples,COD,359.0,26.0,49.0,321.0,Delivered
BB517877,C112287,2026-01-05,110092.0,Baby Care,COD,704.0,72.0,0.0,428.0,Delivered
BB505567,C104249,2025-07-16,110085.0,Baby Care,COD,1048.0,128.0,0.0,668.0,Delivered
BB521983,C114139,2026-03-18,110358.0,Household Staples,COD,703.0,21.0,0.0,600.0,RTO
BB505741,C110881,2025-06-09,110274.0,Household Staples,Prepaid,225.0,37.0,49.0,179.0,Delivered
BB524334,C111849,2025-09-06,110659.0,Household Staples,COD,432.0,82.0,49.0,361.0,Cancelled
BB518263,C115840,2025-09-29,110141.0,Skincare,COD,998.0,164.0,0.0,426.0,Delivered
BB500598,C114376,2025-08-01,110071.0,Skincare,Prepaid,714.0,35.0,0.0,357.0,Delivered
BB525796,C105103,2025-05-25,110267.0,Home Cleaning,COD,262.0,13.0,49.0,204.0,Delivered
BB530559,C111935,2025-08-18,110519.0,Home Cleaning,COD,329.0,13.0,49.0,234.0,Delivered
BB530151,C113773,2025-06-25,110302.0,Skincare,COD,961.0,51.0,0.0,451.0,Cancelled
BB532800,C111352,2025-05-15,110148.0,Baby Care,Prepaid,1167.0,141.0,0.0,779.0,Delivered
BB514927,C114564,2025-10-10,110491.0,Skincare,Prepaid,921.0,139.0,0.0,371.0,Delivered
BB503305,C112787,2025-08-15,110400.0,Skincare,Prepaid,912.0,89.0,0.0,427.0,Delivered
BB514307,C101723,2025-05-10,110176.0,Haircare,COD,771.0,263.0,0.0,421.0,Delivered
BB518271,C109944,2025-04-22,110078.0,Haircare,COD,1096.0,20.0,0.0,561.0,Delivered
BB525327,C100394,2025-07-18,110162.0,Home Cleaning,COD,843.0,90.0,0.0,622.0,Delivered
BB509213,C103863,2025-12-28,110029.0,Skincare,Prepaid,587.0,29.0,0.0,286.0,Delivered
BB524371,C109436,2026-02-14,110610.0,Baby Care,COD,781.0,89.0,0.0,501.0,Delivered
BB519264,C113197,2025-06-17,110449.0,Home Cleaning,Prepaid,549.0,31.0,0.0,397.0,Delivered
BB529332,C101625,2026-02-16,110561.0,Home Cleaning,Prepaid,415.0,5.0,49.0,298.0,Delivered
BB513920,C112555,2025-10-02,110547.0,Haircare,COD,457.0,58.0,49.0,245.0,Delivered
BB514963,C114401,2025-07-31,110386.0,Home Cleaning,Prepaid,537.0,85.0,49.0,407.0,Delivered
BB538910,C114311,2025-08-17,110491.0,Haircare,Prepaid,522.0,41.0,49.0,260.0,Delivered
BB532755,C115493,2025-05-12,110246.0,Skincare,COD,248.0,31.0,49.0,118.0,Delivered
BB514761,C109001,2025-12-02,110169.0,Skincare,COD,869.0,198.0,0.0,375.0,Delivered
BB526134,C110035,2025-06-07,110442.0,Haircare,COD,405.0,59.0,49.0,211.0,RTO
BB512111,C114435,2025-12-15,110456.0,Household Staples,COD,563.0,67.0,49.0,501.0,Delivered
BB513639,C113711,2025-05-11,110673.0,Household Staples,COD,329.0,47.0,49.0,266.0,Delivered
BB527749,C106805,2026-02-11,110680.0,Baby Care,Prepaid,1022.0,211.0,0.0,626.0,Delivered
BB529449,C109472,2025-05-07,110295.0,Skincare,Prepaid,806.0,186.0,0.0,350.0,Delivered
BB502487,C104180,2025-05-17,110596.0,Household Staples,COD,606.0,28.0,0.0,484.0,Delivered
BB536806,C106278,2025-10-26,110372.0,Home Cleaning,COD,208.0,12.0,49.0,141.0,Delivered
BB529636,C112660,2025-12-05,110589.0,Skincare,Prepaid,913.0,100.0,0.0,481.0,Delivered
BB527660,C111412,2025-12-13,110008.0,Household Staples,COD,267.0,1.0,49.0,201.0,Delivered
BB509136,C113516,2025-05-16,110834.0,Skincare,COD,1422.0,139.0,0.0,589.0,Delivered
BB515208,C108967,2025-04-07,110596.0,Home Cleaning,Prepaid,652.0,54.0,0.0,441.0,Delivered
BB510594,C108276,2026-03-10,110505.0,Haircare,COD,477.0,57.0,49.0,262.0,RTO
BB539570,C107059,2025-04-10,110106.0,Household Staples,Prepaid,512.0,69.0,49.0,395.0,Delivered
BB513155,C115442,2025-10-02,110554.0,Haircare,Prepaid,483.0,95.0,49.0,247.0,Delivered
BB501145,C101845,2025-05-20,110057.0,Household Staples,COD,149.0,25.0,49.0,121.0,Delivered
BB526432,C110793,2025-11-02,110680.0,Skincare,COD,702.0,40.0,0.0,292.0,RTO
BB537895,C108870,2025-08-19,110491.0,Baby Care,COD,1139.0,102.0,0.0,757.0,Delivered
BB524578,C115967,2026-02-24,110029.0,Household Staples,COD,421.0,73.0,49.0,336.0,Delivered
BB536163,C113777,2026-01-03,110526.0,Haircare,Prepaid,654.0,2.0,0.0,387.0,Delivered
BB521444,C114441,2025-06-10,110036.0,Baby Care,COD,821.0,184.0,0.0,466.0,Delivered
BB510142,C106876,2025-06-18,110764.0,Home Cleaning,COD,296.0,133.0,49.0,212.0,Delivered
BB510725,C111329,2025-04-29,110344.0,Home Cleaning,COD,724.0,6.0,0.0,534.0,Delivered
BB528989,C110262,2025-12-21,110813.0,Baby Care,COD,825.0,73.0,0.0,576.0,Delivered
BB513648,C105830,2025-11-10,110225.0,Skincare,Prepaid,665.0,68.0,0.0,298.0,Delivered
BB512843,C111748,2025-05-06,110393.0,Baby Care,Prepaid,1167.0,136.0,0.0,778.0,Delivered
BB506475,C101723,2026-01-14,110428.0,Haircare,COD,716.0,55.0,0.0,387.0,Delivered
BB537477,C107115,2026-01-05,110323.0,Skincare,Prepaid,362.0,21.0,49.0,179.0,Delivered
BB519217,C110558,2025-08-06,110106.0,Haircare,COD,841.0,149.0,0.0,433.0,Delivered
BB528352,C103961,2025-11-30,110113.0,Haircare,COD,514.0,63.0,49.0,291.0,Delivered
BB518469,C105720,2026-02-09,110624.0,Household Staples,Prepaid,325.0,63.0,49.0,271.0,Delivered
BB531150,C107177,2025-05-14,110421.0,Haircare,Prepaid,321.0,60.0,49.0,169.0,Delivered
BB536175,C100121,2025-05-21,110631.0,Home Cleaning,COD,316.0,39.0,49.0,230.0,Delivered
BB528931,C111906,2025-04-06,110253.0,Skincare,COD,1005.0,85.0,0.0,457.0,Delivered
BB515300,C115351,2025-06-08,110589.0,Skincare,Prepaid,635.0,11.0,0.0,312.0,Delivered
BB535357,C112020,2025-11-16,110624.0,Baby Care,COD,948.0,104.0,0.0,577.0,Delivered
BB514253,C114342,2025-07-16,110603.0,Haircare,COD,149.0,41.0,49.0,74.0,Delivered
BB507032,C115110,2026-02-22,110491.0,Haircare,COD,481.0,53.0,49.0,251.0,Delivered
BB504629,C109028,2026-01-22,110596.0,Skincare,Prepaid,474.0,62.0,49.0,189.0,Delivered
BB525209,C114228,2026-01-20,,Haircare,Prepaid,890.0,13.0,0.0,442.0,Delivered
BB512844,C107436,2026-01-21,110526.0,Home Cleaning,COD,550.0,17.0,0.0,397.0,Delivered
BB534914,C108990,2026-02-21,110764.0,Baby Care,COD,798.0,203.0,0.0,446.0,Delivered
BB532493,C110021,2026-03-17,110057.0,Haircare,Prepaid,389.0,26.0,49.0,190.0,Delivered
BB509078,C102836,2025-10-04,110001.0,Household Staples,Prepaid,536.0,43.0,49.0,467.0,Delivered
BB520074,C100462,2025-09-03,110806.0,Skincare,COD,788.0,116.0,0.0,385.0,Delivered
BB506333,C107133,2025-10-12,110582.0,Home Cleaning,COD,894.0,137.0,0.0,625.0,Delivered
BB507315,C113156,2025-08-27,110253.0,Haircare,Prepaid,580.0,62.0,0.0,304.0,Delivered
BB500394,C111627,2026-03-02,110533.0,Home Cleaning,COD,555.0,40.0,0.0,421.0,Delivered
BB528574,C106238,2026-03-30,110463.0,Household Staples,Prepaid,661.0,78.0,0.0,570.0,Delivered
BB511240,C102789,2025-10-18,110316.0,Haircare,Prepaid,660.0,130.0,0.0,357.0,Delivered
BB539306,C112661,2025-05-30,110043.0,Baby Care,Prepaid,636.0,97.0,0.0,427.0,Delivered
BB533130,C109668,2025-11-05,110393.0,Baby Care,COD,724.0,38.0,0.0,434.0,Delivered
BB518411,C110781,2026-02-28,110365.0,Baby Care,COD,1238.0,71.0,0.0,743.0,Delivered
BB525125,C115403,2025-10-12,110589.0,Haircare,Prepaid,359.0,12.0,49.0,184.0,Delivered
BB505246,C102159,2025-10-06,110617.0,Household Staples,COD,610.0,92.0,0.0,498.0,Delivered
BB500828,C109997,2025-08-06,110057.0,Skincare,Prepaid,1104.0,72.0,0.0,457.0,Cancelled
BB510839,C109287,2026-01-23,110372.0,Home Cleaning,Prepaid,482.0,54.0,49.0,354.0,Delivered
BB523560,C115160,2025-10-22,110043.0,Household Staples,COD,620.0,60.0,0.0,500.0,Delivered
BB519682,C106128,2025-12-08,110113.0,Household Staples,COD,538.0,62.0,49.0,439.0,Delivered
BB508854,C114893,2025-12-29,110736.0,Skincare,Prepaid,1575.0,320.0,0.0,672.0,Delivered
BB534850,C113844,2025-07-08,110757.0,Household Staples,COD,149.0,20.0,49.0,121.0,RTO
BB526743,C100225,2025-09-17,110841.0,Household Staples,Prepaid,452.0,16.0,49.0,355.0,Delivered
BB530384,C101792,2026-02-14,,Household Staples,Prepaid,462.0,75.0,49.0,357.0,Delivered
BB524646,C100566,2025-12-09,110365.0,Home Cleaning,Prepaid,599.0,112.0,49.0,429.0,Delivered
BB532890,C114295,2025-09-04,110351.0,Skincare,COD,551.0,193.0,49.0,276.0,Delivered
BB505180,C106834,2025-11-06,110050.0,Haircare,Prepaid,424.0,4.0,49.0,214.0,Delivered
BB538698,C101766,2026-03-05,110561.0,Household Staples,COD,569.0,21.0,0.0,489.0,Delivered
BB502626,C115137,2026-03-22,110589.0,Haircare,Prepaid,819.0,113.0,0.0,422.0,Delivered
BB530358,C101046,2025-05-08,110519.0,Baby Care,COD,917.0,37.0,0.0,570.0,Delivered
BB523786,C100396,2025-12-15,110519.0,Household Staples,Prepaid,506.0,28.0,49.0,420.0,Cancelled
BB527772,C105929,2025-10-13,110239.0,Haircare,Prepaid,800.0,180.0,0.0,408.0,Delivered
BB539451,C109997,2026-01-24,110099.0,Household Staples,Prepaid,556.0,34.0,0.0,488.0,Delivered
BB505452,C100543,2026-02-05,110085.0,Baby Care,COD,487.0,158.0,49.0,290.0,Delivered
BB502221,C107168,2026-03-17,110526.0,Household Staples,Prepaid,299.0,19.0,49.0,236.0,Delivered
BB508268,C101007,2026-01-21,110694.0,Home Cleaning,COD,355.0,43.0,49.0,259.0,Delivered
BB506385,C103948,2025-04-15,110575.0,Skincare,COD,566.0,61.0,0.0,245.0,RTO
BB521408,C115774,2025-07-21,110085.0,Haircare,Prepaid,793.0,226.0,0.0,418.0,Delivered
BB522280,C113723,2025-06-04,110120.0,Home Cleaning,Prepaid,167.0,44.0,49.0,134.0,RTO
BB510795,C109673,2025-12-09,110092.0,Home Cleaning,Prepaid,436.0,55.0,49.0,324.0,Delivered
BB521486,C109150,2025-12-28,110638.0,Baby Care,Prepaid,1247.0,196.0,0.0,801.0,Delivered
BB519411,C110767,2025-08-16,110309.0,Skincare,COD,344.0,18.0,49.0,156.0,Delivered
BB528634,C109274,2025-10-08,110274.0,Skincare,COD,917.0,116.0,0.0,358.0,Delivered
BB531907,C110576,2026-03-08,110456.0,Baby Care,Prepaid,1103.0,120.0,0.0,714.0,Delivered
BB535006,C109975,2025-04-14,110547.0,Home Cleaning,COD,689.0,217.0,49.0,498.0,Delivered
BB505984,C101142,2026-02-20,110358.0,Skincare,Prepaid,773.0,90.0,0.0,313.0,Delivered
BB510848,C110241,2026-03-02,110043.0,Household Staples,COD,434.0,95.0,49.0,362.0,Delivered
BB503412,C101223,2025-05-14,110267.0,Skincare,Prepaid,1287.0,177.0,0.0,538.0,Delivered
BB527060,C110972,2025-06-28,110540.0,Skincare,COD,999.0,82.0,0.0,459.0,Delivered
BB508201,C106011,2025-10-11,110701.0,Haircare,COD,485.0,74.0,49.0,259.0,Delivered
BB532727,C111553,2025-06-07,110113.0,Haircare,COD,927.0,105.0,0.0,428.0,Delivered
BB511091,C106972,2025-07-08,110449.0,Home Cleaning,Prepaid,925.0,29.0,0.0,706.0,Delivered
BB503824,C112550,2025-06-20,110393.0,Haircare,Prepaid,1011.0,20.0,0.0,427.0,Delivered
BB502453,C111737,2025-11-12,110505.0,Skincare,COD,706.0,25.0,0.0,340.0,Delivered
BB508144,C115056,2025-08-08,110554.0,Skincare,COD,609.0,24.0,0.0,289.0,Delivered
BB521958,C108329,2025-07-26,110351.0,Household Staples,Prepaid,673.0,66.0,0.0,545.0,Delivered
BB538544,C101336,2026-01-27,110183.0,Home Cleaning,Prepaid,182.0,32.0,49.0,129.0,Delivered
BB527641,C107920,2025-05-08,110568.0,Home Cleaning,COD,261.0,50.0,49.0,179.0,Delivered
BB534724,C115159,2026-01-17,110400.0,Baby Care,COD,1024.0,67.0,0.0,655.0,Delivered
BB503140,C102367,2026-03-18,110498.0,Skincare,Prepaid,743.0,89.0,0.0,307.0,Delivered
BB538605,C106026,2025-05-24,110197.0,Household Staples,Prepaid,555.0,21.0,0.0,448.0,Delivered
BB502597,C109467,2025-07-21,110022.0,Home Cleaning,Prepaid,336.0,62.0,49.0,253.0,Delivered
BB539009,C110171,2026-02-19,110008.0,Haircare,COD,892.0,151.0,0.0,484.0,Delivered
BB502730,C108562,2025-05-17,110071.0,Haircare,Prepaid,394.0,35.0,49.0,209.0,Delivered
BB520510,C109215,2025-11-10,110694.0,Skincare,COD,492.0,32.0,49.0,241.0,Delivered
BB510228,C101967,2025-05-27,110316.0,Household Staples,Prepaid,782.0,66.0,0.0,628.0,Delivered
BB517204,C114725,2026-01-20,110183.0,Household Staples,COD,304.0,15.0,49.0,261.0,Delivered
BB519802,C106205,2025-09-30,110281.0,Skincare,Prepaid,591.0,56.0,0.0,284.0,Cancelled
BB531769,C112872,2025-10-08,110358.0,Skincare,COD,418.0,101.0,49.0,198.0,Delivered
BB512713,C104357,2025-12-27,110148.0,Skincare,Prepaid,822.0,182.0,0.0,374.0,Cancelled
BB503876,C102299,2025-11-28,110820.0,Household Staples,COD,242.0,29.0,49.0,196.0,Delivered
BB503971,C100562,2025-08-19,110596.0,Baby Care,Prepaid,1238.0,254.0,0.0,757.0,Delivered
BB519630,C115738,2025-08-09,110330.0,Home Cleaning,Prepaid,640.0,36.0,0.0,463.0,Delivered
BB538514,C104666,2025-05-11,110218.0,Home Cleaning,COD,336.0,44.0,49.0,226.0,Delivered
BB537386,C112059,2025-12-27,110001.0,Haircare,COD,1337.0,183.0,0.0,713.0,RTO
BB538397,C109906,2025-10-12,110379.0,Skincare,Prepaid,745.0,177.0,0.0,339.0,Delivered
BB538888,C106724,2025-05-25,110267.0,Household Staples,COD,572.0,35.0,0.0,494.0,Cancelled
BB524333,C111421,2025-09-28,110267.0,Haircare,Prepaid,268.0,43.0,49.0,150.0,Delivered
BB514484,C110553,2025-06-24,110120.0,Home Cleaning,COD,330.0,34.0,49.0,234.0,Delivered
BB500498,C102442,2025-06-09,110218.0,Haircare,COD,463.0,21.0,49.0,216.0,Delivered
BB523784,C105421,2025-08-29,110484.0,Skincare,COD,897.0,170.0,0.0,386.0,Delivered
BB535314,C113144,2026-03-03,110645.0,Haircare,COD,728.0,203.0,0.0,363.0,Delivered
BB527358,C109774,2025-04-30,110491.0,Haircare,Prepaid,942.0,45.0,0.0,470.0,Delivered
BB516852,C102645,2026-03-23,,Haircare,Prepaid,546.0,31.0,0.0,263.0,Delivered
BB508571,C102395,2026-01-19,110652.0,Haircare,COD,333.0,78.0,49.0,172.0,Delivered
BB523528,C113218,2025-06-13,110463.0,Home Cleaning,COD,530.0,27.0,0.0,386.0,Delivered
BB518964,C115610,2026-01-24,110358.0,Skincare,Prepaid,1029.0,151.0,0.0,485.0,Delivered
BB505196,C113296,2025-07-14,110568.0,Haircare,COD,280.0,22.0,49.0,140.0,Delivered
BB532196,C112364,2025-07-12,110365.0,Skincare,COD,1041.0,190.0,0.0,474.0,Delivered
BB532958,C115354,2025-06-04,110141.0,Baby Care,Prepaid,1171.0,286.0,0.0,658.0,Delivered
BB506483,C115604,2025-12-17,110533.0,Skincare,COD,817.0,13.0,0.0,349.0,Delivered
BB530310,C102442,2025-05-02,110617.0,Skincare,COD,616.0,30.0,0.0,265.0,Delivered
BB537241,C112543,2025-04-27,110638.0,Haircare,COD,508.0,61.0,49.0,264.0,Delivered
BB508212,C114240,2026-01-06,110267.0,Skincare,Prepaid,625.0,126.0,0.0,274.0,Delivered
BB519981,C113046,2025-07-30,110470.0,Home Cleaning,Prepaid,629.0,58.0,0.0,493.0,Delivered
BB520272,C107684,2025-09-08,110652.0,Household Staples,Prepaid,263.0,5.0,49.0,225.0,Delivered
BB511058,C105116,2025-09-28,110008.0,Baby Care,COD,876.0,67.0,0.0,490.0,Delivered
BB514554,C112712,2025-08-29,110092.0,Household Staples,Prepaid,410.0,74.0,49.0,347.0,Delivered
BB502046,C108671,2025-09-06,110120.0,Baby Care,Prepaid,720.0,21.0,0.0,421.0,Delivered
BB510691,C105337,2025-07-29,110673.0,Baby Care,Prepaid,1136.0,56.0,0.0,707.0,Delivered
BB503740,C111774,2025-10-14,110323.0,Skincare,Prepaid,1016.0,22.0,0.0,442.0,Delivered
BB514308,C105497,2025-06-04,110792.0,Home Cleaning,COD,343.0,86.0,49.0,238.0,RTO
BB500918,C102924,2025-06-17,110540.0,Haircare,Prepaid,766.0,12.0,0.0,435.0,Delivered
BB538420,C104679,2026-02-14,110323.0,Skincare,Prepaid,1057.0,71.0,0.0,535.0,Delivered
BB538737,C110008,2025-04-04,110449.0,Baby Care,Prepaid,1137.0,425.0,0.0,737.0,Delivered
BB512496,C113306,2025-11-10,110057.0,Haircare,Prepaid,483.0,34.0,49.0,279.0,Delivered
BB513098,C101341,2025-06-17,110050.0,Haircare,Prepaid,886.0,203.0,0.0,448.0,Delivered
BB528547,C112389,2026-02-03,110106.0,Household Staples,Prepaid,272.0,11.0,49.0,219.0,Delivered
BB516406,C109139,2025-06-01,110092.0,Household Staples,COD,549.0,30.0,0.0,443.0,Delivered
BB524809,C103865,2025-10-31,110323.0,Haircare,Prepaid,684.0,171.0,0.0,386.0,Delivered
BB530003,C112562,2025-04-26,110785.0,Skincare,COD,330.0,73.0,49.0,147.0,Delivered
BB511170,C114865,2025-05-30,110337.0,Baby Care,COD,1004.0,163.0,0.0,659.0,Delivered
BB504538,C108071,2025-06-10,110211.0,Haircare,Prepaid,332.0,22.0,49.0,166.0,Delivered
BB502355,C109519,2025-12-13,110463.0,Home Cleaning,COD,553.0,88.0,49.0,396.0,RTO
BB500071,C108934,2025-12-21,110456.0,Haircare,COD,680.0,54.0,0.0,320.0,RTO
BB501382,C112923,2025-09-12,110260.0,Baby Care,COD,1023.0,78.0,0.0,707.0,Delivered
BB509999,C105353,2025-06-06,110015.0,Home Cleaning,COD,527.0,44.0,49.0,372.0,Delivered
BB529976,C111558,2025-09-12,110645.0,Home Cleaning,Prepaid,296.0,42.0,49.0,214.0,Delivered
BB535566,C103342,2026-01-29,110092.0,Haircare,COD,471.0,12.0,49.0,267.0,Delivered
BB524394,C106864,2026-03-04,110239.0,Haircare,COD,839.0,31.0,0.0,379.0,Delivered
BB530634,C106017,2025-12-14,110645.0,Skincare,COD,1182.0,324.0,0.0,551.0,Delivered
BB533318,C113485,2025-08-18,110498.0,Skincare,COD,1058.0,154.0,0.0,478.0,Delivered
BB538032,C106778,2026-03-19,110008.0,Skincare,Prepaid,1134.0,116.0,0.0,495.0,Delivered
BB510898,C110168,2025-05-11,110169.0,Household Staples,Prepaid,437.0,63.0,49.0,345.0,Delivered
BB502319,C107151,2025-06-18,110827.0,Home Cleaning,Prepaid,363.0,28.0,49.0,270.0,Delivered
BB527764,C111568,2025-06-22,110232.0,Household Staples,Prepaid,527.0,36.0,49.0,417.0,Delivered
BB521419,C105603,2025-07-09,110134.0,Baby Care,Prepaid,802.0,97.0,0.0,570.0,Delivered
BB535585,C106610,2025-10-05,110701.0,Home Cleaning,COD,435.0,41.0,49.0,320.0,RTO
BB520425,C108742,2026-01-28,110183.0,Skincare,COD,899.0,185.0,0.0,431.0,Delivered
BB533009,C103587,2025-10-09,110288.0,Household Staples,Prepaid,575.0,10.0,0.0,492.0,Delivered
BB501286,C106701,2026-02-22,110400.0,Home Cleaning,COD,487.0,172.0,49.0,362.0,Delivered
BB522290,C103708,2025-11-05,110288.0,Skincare,COD,737.0,67.0,0.0,322.0,Delivered
BB503574,C102448,2025-04-10,110421.0,Home Cleaning,Prepaid,801.0,58.0,0.0,552.0,Delivered
BB502103,C110223,2025-05-06,110316.0,Haircare,Prepaid,1016.0,226.0,0.0,526.0,RTO
BB522007,C110828,2026-01-23,110617.0,Baby Care,COD,647.0,169.0,49.0,407.0,Delivered
BB502414,C100758,2026-03-17,110638.0,Haircare,COD,688.0,105.0,0.0,313.0,Cancelled
BB535597,C101132,2026-03-26,110365.0,Home Cleaning,Prepaid,524.0,28.0,49.0,369.0,Delivered
BB528179,C111889,23-04-2025,110211.0,Baby Care,Prepaid,874.0,123.0,0.0,565.0,Delivered
BB532173,C111611,2025-12-09,110162.0,Skincare,COD,558.0,33.0,0.0,251.0,Delivered
BB529092,C108465,2025-12-28,110428.0,Home Cleaning,COD,315.0,23.0,49.0,226.0,Delivered
BB526965,C103071,2025-08-01,110281.0,Skincare,Prepaid,341.0,46.0,49.0,151.0,Delivered
BB500864,C113975,2025-08-10,110288.0,Household Staples,Prepaid,445.0,23.0,49.0,358.0,Delivered
BB525079,C112026,2025-06-07,110512.0,Skincare,COD,579.0,10.0,0.0,284.0,Delivered
BB520188,C108797,2025-05-29,110596.0,Household Staples,COD,586.0,98.0,49.0,534.0,RTO
BB525345,C109969,2025-05-23,110771.0,Home Cleaning,COD,965.0,45.0,0.0,702.0,Delivered
BB522040,C114556,2025-05-28,110344.0,Household Staples,COD,627.0,100.0,0.0,543.0,Delivered
BB514833,C111155,2025-10-19,110568.0,Household Staples,COD,962.0,47.0,0.0,733.0,Delivered
BB527970,C107913,2025-10-19,110617.0,Household Staples,COD,364.0,15.0,49.0,287.0,Delivered
BB528065,C106056,2025-12-20,110540.0,Skincare,COD,895.0,133.0,0.0,410.0,Delivered
BB521066,C114736,2025-08-08,110421.0,Home Cleaning,COD,149.0,4.0,49.0,107.0,Delivered
BB535208,C112715,2025-08-04,110421.0,Home Cleaning,Prepaid,766.0,32.0,0.0,562.0,Delivered
BB528581,C103266,2025-10-29,110421.0,Household Staples,COD,525.0,193.0,49.0,445.0,Delivered
BB516610,C102060,14-11-2025,110078.0,Household Staples,COD,508.0,37.0,49.0,409.0,Delivered
BB505388,C111226,2025-04-16,110148.0,Baby Care,Prepaid,1334.0,48.0,0.0,852.0,Delivered
BB507075,C106336,2025-08-05,110183.0,Home Cleaning,Prepaid,537.0,64.0,49.0,406.0,Delivered
BB528169,C104306,2025-05-25,110162.0,Haircare,COD,650.0,174.0,49.0,355.0,Delivered
BB508902,C113765,2025-08-16,110022.0,Home Cleaning,Prepaid,544.0,140.0,49.0,370.0,Delivered
BB534634,C100488,2026-01-05,110666.0,Home Cleaning,COD,404.0,34.0,49.0,305.0,Delivered
BB524674,C105176,2025-12-05,110085.0,Haircare,COD,597.0,165.0,49.0,302.0,Delivered
BB521370,C104428,2025-06-22,110582.0,Skincare,Prepaid,1130.0,241.0,0.0,513.0,Delivered
BB523698,C113843,2025-05-07,110218.0,Haircare,Prepaid,764.0,36.0,0.0,424.0,Delivered
BB509593,C110363,2026-01-21,110491.0,Household Staples,COD,218.0,16.0,49.0,178.0,Delivered
BB514130,C114335,2025-06-09,110386.0,Haircare,Prepaid,653.0,26.0,0.0,319.0,Delivered
BB514123,C110618,2026-03-04,110148.0,Haircare,Prepaid,821.0,49.0,0.0,438.0,Delivered
BB531873,C102996,2025-08-26,110442.0,Skincare,Prepaid,1031.0,266.0,0.0,504.0,Delivered
BB513350,C101157,2025-05-22,110050.0,Skincare,COD,494.0,64.0,49.0,206.0,Delivered
BB507429,C112893,2025-06-04,110799.0,Skincare,COD,1167.0,26.0,0.0,553.0,RTO
BB512689,C114505,2025-08-01,110463.0,Home Cleaning,COD,500.0,73.0,49.0,354.0,Cancelled
BB530302,C107009,2026-03-20,110148.0,Baby Care,Prepaid,607.0,68.0,0.0,390.0,Delivered
BB532205,C103337,2025-07-14,110036.0,Home Cleaning,Prepaid,540.0,73.0,49.0,406.0,Delivered
BB516055,C108371,2026-03-22,110029.0,Home Cleaning,Prepaid,187.0,26.0,49.0,140.0,Delivered
BB535529,C106818,2025-05-30,110610.0,Household Staples,COD,360.0,17.0,49.0,293.0,Delivered
BB538810,C100690,2025-07-10,110316.0,Baby Care,COD,748.0,42.0,0.0,424.0,Delivered
BB518406,C115562,2025-06-18,110512.0,Home Cleaning,COD,594.0,4.0,0.0,420.0,Delivered
BB509388,C100769,2025-09-15,,Household Staples,Prepaid,345.0,53.0,49.0,284.0,Delivered
BB529088,C100248,2025-06-02,110001.0,Haircare,COD,565.0,68.0,49.0,337.0,Delivered
BB509659,C105370,2025-12-31,110162.0,Baby Care,Prepaid,1332.0,252.0,0.0,876.0,Delivered
BB522042,C109035,2026-01-01,110764.0,Skincare,COD,1194.0,368.0,0.0,523.0,Delivered
BB507582,C111354,2025-07-05,110330.0,Skincare,Prepaid,1087.0,81.0,0.0,467.0,Delivered
BB510577,C105632,2026-03-05,110463.0,Home Cleaning,Prepaid,536.0,52.0,49.0,403.0,Delivered
BB515655,C109319,2026-03-17,110092.0,Baby Care,Prepaid,1277.0,177.0,0.0,705.0,Delivered
BB513591,C112356,19-10-2025,110519.0,Baby Care,Prepaid,867.0,63.0,0.0,482.0,Delivered
BB503451,C101932,2025-04-09,110260.0,Home Cleaning,COD,179.0,36.0,49.0,122.0,Delivered
BB529875,C108734,2025-07-15,110085.0,Skincare,Prepaid,562.0,130.0,49.0,246.0,Delivered
BB525587,C108300,2025-09-16,110477.0,Home Cleaning,COD,274.0,19.0,49.0,200.0,Delivered
BB532436,C107037,2025-10-02,110036.0,Skincare,COD,943.0,182.0,0.0,444.0,RTO
BB534439,C113585,2025-04-21,110190.0,Haircare,COD,472.0,44.0,49.0,251.0,Delivered
BB532648,C114951,2026-01-06,110141.0,Skincare,COD,903.0,164.0,0.0,423.0,RTO
BB513186,C105105,2025-10-19,110456.0,Home Cleaning,Prepaid,655.0,61.0,0.0,494.0,Delivered
BB518761,C103294,2026-01-08,110827.0,Haircare,COD,497.0,46.0,49.0,267.0,Delivered
BB538504,C105040,2025-11-22,110519.0,Haircare,COD,649.0,81.0,0.0,334.0,Delivered
BB530399,C110752,2026-01-19,110568.0,Skincare,COD,801.0,66.0,0.0,380.0,Delivered
BB503661,C105129,2025-07-19,110617.0,Haircare,COD,521.0,22.0,0.0,280.0,Delivered
